titleId	conceptId	name	contentId	region	publisherId
PPSA02081_00	200242	Prime Video	UP2064-PPSA02081_00-6604754658486500	UP	UP2064
PPSA02752_00	200878	Crimsonland	UP4403-PPSA02752_00-CRIMSONLAND00000	UP	UP4403
PPSA01926_00	200880	Crunchyroll	UP2074-PPSA01926_00-8219658353431987	UP	UP2074
PPSA03098_00	201061	DEAD ISLAND 2		UP	UP2047
PPSA02038_00	201552	Funimation	UP2203-PPSA02038_00-5020627373155846	UP	UP2203
PPSA02954_00	201579	FINAL FANTASY XIV Online	UP0082-PPSA02954_00-FFXIVONLPS5000NA	UP	UP0082
PPSA03420_00	201930	Grand Theft Auto V	UP1004-PPSA03420_00-GTAONLINEDIGITAL	UP	UP1004
PPSA02147_00	202378	King Oddball	UP4403-PPSA02147_00-KINGODDBALL00000	UP	UP4403
PPSA01935_00	203383	Plex	UP4544-PPSA01935_00-1607327427703102	UP	UP4544
PPSA01396_00	203897	Tom Clancy's Rainbow Six® Siege	UP0001-PPSA01396_00-RAINBOWSIXSIEGE0	UP	UP0001
PPSA02319_00	204044	Sparkle 2	UP4403-PPSA02319_00-SPARKLE200000000	UP	UP4403
PPSA04125_00	204453	Shantae: Risky's Revenge - Director's Cut	UP2053-PPSA04125_00-RISKYSREVENGE0NA	UP	UP2053
PPSA01665_00	204778	Twitch	UP8902-PPSA01665_00-TWITCHPS5APPSCEA	UP	UP8902
PPSA02017_00	204861	The Elder Scrolls Online	UP1003-PPSA02017_00-OSPREYGAMECLIENT	UP	UP1003
PPSA01737_00	205342	Warframe	UP2097-PPSA01737_00-WARFRAMEPS500000	UP	UP2097
PPSA05389_00	205354	Uncharted™: Legacy of Thieves Collection	UP9000-PPSA05389_00-UNCHARTED4R00000	UP	UP9000
PPSA01950_00	205366	War Thunder	UP4432-PPSA01950_00-2173548409910606	UP	UP4432
PPSA01650_00	205453	YouTube	UP4381-PPSA01650_00-YOUTUBESIEA00000	UP	UP4381
PPSA02622_00	209346	Neon Chrome Overseer Edition	UP4403-PPSA02622_00-NEONCHROME000000	UP	UP4403
PPSA06207_00	211984	What Remains of Edith Finch	UP2470-PPSA06207_00-EFINCHPS5SIEA000	UP	UP2470
PPSA02007_00	212581	World of Tanks	UP0680-PPSA02007_00-1160971101071150	UP	UP0680
PPSA02072_00	212581	World of Tanks	UP0680-PPSA02072_00-6473305453728844	UP	UP0680
PPSA02321_00	213750	Sparkle Unleashed	UP4403-PPSA02321_00-SPARKLEUNLEASHED	UP	UP4403
PPSA02484_00	213861	Nioh Remastered - The Complete Edition	UP9000-PPSA02484_00-NIOHCEPS50000000	UP	UP9000
PPSA02110_00	216600	No Man's Sky	UP2034-PPSA02110_00-NOMANSSKYHG00001	UP	UP2034
PPSA07805_00	216627	PS5 Overwatch: Origins Edition Tracker	UP0002-PPSA07805_00-000000000PS5OWOE	UP	UP0002
PPSA07822_00	216627	Calypso Beta	UP0002-PPSA07822_00-CALYPSOINTERNAL1	UP	UP0002
PPSA08256_00	216627	Overwatch 2 Beta	UP0002-PPSA08256_00-OWPVPBETA0000000	UP	UP0002
PPSA02759_00	216757	Verdun	UP1676-PPSA02759_00-2386332613796784	UP	UP1676
PPSA06115_00	216918	Bard's Gold	UP1626-PPSA06115_00-BARDSGOLDGAME000	UP	UP1626
PPSA06147_00	217102	Furi	UP0774-PPSA06147_00-FURIREMPS5SIEA00	UP	UP0774
PPSA03748_00	217244	Kerbal Space Program Enhanced Edition	UP4581-PPSA03748_00-KERBAL0EEPS50000	UP	UP4581
PPSA02787_00	217487	Monster Boy and the Cursed Kingdom	UP0760-PPSA02787_00-MONSTERBOYATCK00	UP	UP0760
PPSA04400_00	220037	RESIDENT EVIL 7 biohazard	UP0102-PPSA04400_00-BH70000000000001	UP	UP0102
PPSA04404_00	220037	RESIDENT EVIL 7 biohazard Gold Edition	UP0102-PPSA04404_00-BH7G000000000001	UP	UP0102
PPSA02079_00	221678	DAZN	UP8835-PPSA02079_00-0376710781177740	UP	UP8835
PPSA06911_00	221699	Grand Prix Rock 'N Racing	UP6927-PPSA06911_00-5027243788932058	UP	UP6927
PPSA06531_00	221753	Rock 'N Racing Off Road DX	UP6927-PPSA06531_00-1880383154468894	UP	UP6927
PPSA02409_00	221852	Destiny 2	UP0002-PPSA02409_00-DESTINYTHEGAME02	UP	UP0002
PPSA07773_00	221898	HBO MAX	UP2084-PPSA07773_00-8112113722227334	UP	UP2084
PPSA04118_00	223164	Shantae: Half-Genie Hero Ultimate Edition	UP2053-PPSA04118_00-2435764090208248	UP	UP2053
PPSA06665_00	225128	Demetrios the Big Cynical Adventure REPLASTERED	UP1778-PPSA06665_00-DEMETRIOSPS50000	UP	UP1778
PPSA06535_00	225700	SKULL AND BONES™	UP0001-PPSA06535_00-SIEAINTERNALTT02	UP	UP0001
PPSA02187_00	227108	Crossout	UP4432-PPSA02187_00-0000000000000000	UP	UP4432
PPSA02431_00	227139	Human Fall Flat	UP4395-PPSA02431_00-HFFGAME000000PS5	UP	UP4395
PPSA05384_00	227161	Kona	UP2047-PPSA05384_00-KONA1MAINGAMEPS5	UP	UP2047
PPSA03308_00	227252	Wreckfest	UP4389-PPSA03308_00-WRECKFESTUS00001	UP	UP4389
PPSA01442_00	227315	Devil May Cry 5 Special Edition	UP0102-PPSA01442_00-DMC5000000000001	UP	UP0102
PPSA02048_00	227319	Dead by Daylight	UP3509-PPSA02048_00-DEADBYDAYLIGHT00	UP	UP3509
PPSA05121_00	227353	Energy Cycle	UP1675-PPSA05121_00-SYPS5ENERGYCYCLE	UP	UP1675
PPSA01778_00	227401	OUTRIDERS	UP0082-PPSA01778_00-6924922068772381	UP	UP0082
PPSA02283_00	227401	OUTRIDERS - DEMO	UP0082-PPSA02283_00-6457107052730375	UP	UP0082
PPSA01590_00	227431	Oddworld: Soulstorm	UP4134-PPSA01590_00-8013847526978797	UP	UP4134
PPSA06514_00	227431	Oddworld: Soulstorm Enhanced Edition Demo	UP4134-PPSA06514_00-8749299371968104	UP	UP4134
PPSA01462_00	227478	Borderlands® 3	UP1001-PPSA01462_00-0000000OAKNGSIEA	UP	UP1001
PPSA04105_00	227495	RC Airplane Challenge	UP2181-PPSA04105_00-RCAC0V0010000005	UP	UP2181
PPSA03535_00	227498	Real Farm Premium Edition	UP1470-PPSA03535_00-REALFARMNGUS0000	UP	UP1470
PPSA01758_00	227516	Tubi	UP8834-PPSA01758_00-TUBITVPS5APP0000	UP	UP8834
PPSA01916_00	227519	The Persistence Enhanced Edition	UP3536-PPSA01916_00-PERSISTENCEX2020	UP	UP3536
PPSA01903_00	228744	FINAL FANTASY VII REMAKE	UP0082-PPSA01903_00-7462776201452750	UP	UP0082
PPSA03225_00	228744	FINAL FANTASY® VII REMAKE INTERGRADE Digital Artbook	UP0082-PPSA03225_00-ARTBOOK000000000	UP	UP0082
PPSA03249_00	228744	FINAL FANTASY® VII REMAKE INTERGRADE Digital Mini Soundtrack	UP0082-PPSA03249_00-MINISOUNDTRACK00	UP	UP0082
PPSA01922_00	228748	Fortnite	UP1477-PPSA01922_00-FORTNITETESTING2	UP	UP1477
PPSA02317_00	228759	JYDGE	UP4403-PPSA02317_00-JYDGE00000000000	UP	UP4403
PPSA03647_00	228786	3DMiniGolf	UP1643-PPSA03647_00-3DMINIGOLFGAME00	UP	UP1643
PPSA05683_00	228871	Tropico 6	UP2060-PPSA05683_00-TROPICO600000001	UP	UP2060
PPSA07973_00	228885	White Day: A Labyrinth Named School	UP4293-PPSA07973_00-WHITEDAY1US00000	UP	UP4293
PPSA02744_00	228981	Can't Drive This	UP1147-PPSA02744_00-CDTPS5NEXTGEN000	UP	UP1147
PPSA06468_00	229229	Pool Nation	UP4068-PPSA06468_00-POOLNATIONFX0001	UP	UP4068
PPSA05532_00	229261	Rec Room	UP2662-PPSA05532_00-6681199027107223	UP	UP2662
PPSA04288_00	229500	RESIDENT EVIL 2	UP0102-PPSA04288_00-BH2R000000000001	UP	UP0102
PPSA02517_00	229864	Tesla vs Lovecraft Game of the Year Edition	UP4403-PPSA02517_00-TESLAVSLOVECRAFT	UP	UP4403
PPSA03746_00	230955	Skyrim	UP1003-PPSA03746_00-TESVSKYRIM000000	UP	UP1003
PPSA02388_00	231037	A Plague Tale: Innocence	UP4133-PPSA02388_00-APLAGUETALEGAME0	UP	UP4133
PPSA08294_00	231082	Frutakia 2	UP1715-PPSA08294_00-6341661432443888	UP	UP1715
PPSA08353_00	231098	Ice Age: Scrat's Nutty Adventure		UP	UP3824
PPSA04579_00	231167	The Gardens Between	UP4266-PPSA04579_00-GARDENSBETWEEN00	UP	UP4266
PPSA06872_00	231185	Xenon Valkyrie+	UP1778-PPSA06872_00-XENONPS500000000	UP	UP1778
PPSA07741_00	231262	Crypt of the Serpent King Remastered 4K Edition	UP2005-PPSA07741_00-COTSL4KEDITION00	UP	UP2005
PPSA02396_00	231363	MOBILE SUIT GUNDAM BATTLE OPERATION 2	UP0700-PPSA02396_00-BO2PS50000000000	UP	UP0700
PPSA08538_00	231369	Raining Coins	UP1715-PPSA08538_00-2023328338055131	UP	UP1715
PPSA03798_00	231374	Outward: Definitive Edition	UP2047-PPSA03798_00-OUTWARDDEFUS0000	UP	UP2047
PPSA02800_00	231706	3D Billiards - Pool & Snooker	UP1643-PPSA02800_00-THREEDBILLIARDSX	UP	UP1643
PPSA05027_00	231711	Gear.Club Unlimited 2 Ultimate Edition	UP1475-PPSA05027_00-GCHDPS50000000US	UP	UP1475
PPSA03147_00	231744	Dracula's Legacy Remastered	UP1643-PPSA03147_00-DRACULASLEGACYUS	UP	UP1643
PPSA01617_00	231756	Mortal Kombat 11	UP1018-PPSA01617_00-00MORTALKOMBAT11	UP	UP1018
PPSA01618_00	231756	Mortal Kombat 11	UP1018-PPSA01618_00-00MORTALKOMBAT11	UP	UP1018
PPSA03123_00	231761	Title Name	UP0002-PPSA03123_00-WELOOOOVEDOGS000	UP	UP0002
PPSA05146_00	231761	Diablo IV	UP0002-PPSA05146_00-WESTILLLOOVEDOGS	UP	UP0002
PPSA02354_00	231763	Shape of the World	UP1309-PPSA02354_00-SHAPEOFTHEWORLD0	UP	UP1309
PPSA02395_00	231769	Metro Exodus	UP2047-PPSA02395_00-METROEXODUS0GEN9	UP	UP2047
PPSA01949_00	231819	Control Ultimate Edition	UP4040-PPSA01949_00-CONTROLUEPS50000	UP	UP4040
PPSA02778_00	231923	Manifold Garden	UP0692-PPSA02778_00-MANIFGARDENNAPS5	UP	UP0692
PPSA07304_00	232049	Ice Cream Surfer	UP3686-PPSA07304_00-8207945914178298	UP	UP3686
PPSA07221_00	232138	Astrology and Horoscope Premium	UP1715-PPSA07221_00-9759554037631310	UP	UP1715
PPSA07160_00	232147	Palm Reading Premium	UP1715-PPSA07160_00-1942883966929941	UP	UP1715
PPSA07029_00	232148	Personality and Psychology Premium	UP1715-PPSA07029_00-2327240336869649	UP	UP1715
PPSA06894_00	232153	Tarot Readings Premium	UP1715-PPSA06894_00-0035846932948467	UP	UP1715
PPSA06874_00	232198	Riddled Corpses EX	UP1778-PPSA06874_00-RIDDLEDPS5000000	UP	UP1778
PPSA06023_00	232209	The Mooseman	UP1675-PPSA06023_00-SYPS5THEMOOSEMAN	UP	UP1675
PPSA04259_00	232216	Dungeons Of Sundaria	UP0357-PPSA04259_00-4359129330145490	UP	UP0357
PPSA04370_00	232253	BABYLON'S FALL	UP0082-PPSA04370_00-BABYLONSFALLMAIN	UP	UP0082
PPSA05674_00	232253	BABYLON'S FALL Demo	UP0082-PPSA05674_00-BABYLONSFALLDEMO	UP	UP0082
PPSA02198_00	232345	STAR WARS Jedi: Fallen Order™	UP0006-PPSA02198_00-RESPAWNSWBIRDDOG	UP	UP0006
PPSA04873_00	232352	Apex Legends	UP0006-PPSA04873_00-APEXLEGENDRSPWN1	UP	UP0006
PPSA02261_00	232374	Dying Light 2: Stay Human	UP3050-PPSA02261_00-DL2GAME0000000US	UP	UP3050
PPSA01593_00	232447	Hogwarts Legacy PS5 Version		UP	UP1018
PPSA01487_00	232581	Watch Dogs®: Legion	UP0001-PPSA01487_00-ORWFULLGAME00000	UP	UP0001
PPSA02200_00	232583	Little Nightmares II	UP0700-PPSA02200_00-LITTLENIGHTS2000	UP	UP0700
PPSA01981_00	232624	DOOM Eternal	UP1003-PPSA01981_00-DOOM05PS50000000	UP	UP1003
PPSA03628_00	232725	Energy Cycle Edge	UP1675-PPSA03628_00-SYPS5ENCYCLEEDGE	UP	UP1675
PPSA02798_00	232746	Panda Hero Remastered	UP3165-PPSA02798_00-PANDAHEROUSA0001	UP	UP3165
PPSA02217_00	232796	World of Warships: Legends	UP0680-PPSA02217_00-6845903667852318	UP	UP0680
PPSA02219_00	232796	World of Warships: Legends	UP0680-PPSA02219_00-8502330301011232	UP	UP0680
PPSA05177_00	232796	World of Warships: Legends	UP0680-PPSA05177_00-8439251326746997	UP	UP0680
PPSA01864_00	232847	LEGO® Star Wars™: The Skywalker Saga	UP1018-PPSA01864_00-LEGOSWTSS0000000	UP	UP1018
PPSA02739_00	232859	Judgment	UP0177-PPSA02739_00-JUDGMENTRYUGAENG	UP	UP0177
PPSA02452_00	232883	Subnautica	UP5245-PPSA02452_00-6063362694848820	UP	UP5245
PPSA04346_00	232894	A Gummy's Life	UP1276-PPSA04346_00-00000000AGLPS5NA	UP	UP1276
PPSA05430_00	233005	Dauntless	UP1477-PPSA05430_00-DAUNTLESSGAME000	UP	UP1477
PPSA02982_00	233031	GreedFall	UP4133-PPSA02982_00-GREEDFALL0000000	UP	UP4133
PPSA01695_00	233064	Back 4 Blood	UP1018-PPSA01695_00-BACK4BLOOD000000	UP	UP1018
PPSA03952_00	233069	RESIDENT EVIL 3	UP0102-PPSA03952_00-BH3ROFF000000001	UP	UP0102
PPSA01825_00	233096	The Pathless	UP2470-PPSA01825_00-PATHLESSSIEA0000	UP	UP2470
PPSA01861_00	233202	Maneater	UP0115-PPSA01861_00-MANEATER00000001	UP	UP0115
PPSA03591_00	233207	Drowning	UP1675-PPSA03591_00-SYPS5DROWNING000	UP	UP1675
PPSA01446_00	233226	Warhammer: Chaosbane - Slayer Edition	UP4008-PPSA01446_00-WHCBSIEA00000000	UP	UP4008
PPSA02593_00	233248	The Ascent	UP4395-PPSA02593_00-THEASCENT00000US	UP	UP4395
PPSA03978_00	233283	JUMANJI: The Video Game	UP3824-PPSA03978_00-JUMANJIUS0000001	UP	UP3824
PPSA02223_00	233383	Gotham Knights	UP1018-PPSA02223_00-GOTHAMKNIGHTS000	UP	UP1018
PPSA02965_00	233393	Maid of Sker	UP4459-PPSA02965_00-MAIDOFSKERPS5USA	UP	UP4459
PPSA01628_00	233407	Call of Duty®: Black Ops Cold War	UP0002-PPSA01628_00-CODCWTHEGAME0001	UP	UP0002
PPSA01966_00	233448	CRSED	UP4432-PPSA01966_00-7443176555436739	UP	UP4432
PPSA02967_00	233449	Deep Rock Galactic	UP4664-PPSA02967_00-DRGFULLGAMEPS5US	UP	UP4664
PPSA05133_00	233450	DYSMANTLE	UP4403-PPSA05133_00-DYSMANTLE0000000	UP	UP4403
PPSA03699_00	233463	OVIVO	UP1675-PPSA03699_00-SYPS5OVIVO000000	UP	UP1675
PPSA06466_00	233488	Snooker Nation Championship	UP4068-PPSA06466_00-SNOOKER000000001	UP	UP4068
PPSA03416_00	233561	Summer Sports Games	UP1643-PPSA03416_00-SUMMERSPORTSGAME	UP	UP1643
PPSA07671_00	233571	A Winter's Daydream	UP1675-PPSA07671_00-SYPS5AWINTERSDAY	UP	UP1675
